id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
218,1.0,6525000.0,60.64,,,5.0,2.0,,,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,8601
219,2.0,6500000.0,42.0,12.0,21.0,5.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,5748
220,3.0,6562530.0,56.09,12.4,30.2,3.0,2.0,,2.7,0.0,2.0,,,0.0,1.0,,1.0,6703
221,3.0,6554073.0,55.03,5.0,35.5,1.0,3.0,,2.8,1.0,0.0,,,,,,1.0,3796
222,3.0,6563520.0,47.7,10.5,23.6,2.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,4162
223,3.0,6640880.0,51.4,10.6,26.6,2.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,4162
224,3.0,6608826.0,57.11,25.4,14.4,1.0,1.0,,2.8,1.0,0.0,0.0,1.0,,,,1.0,5882
225,3.0,6630300.0,47.7,10.5,23.6,2.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,7411
226,1.0,6600000.0,45.0,13.0,22.0,3.0,1.0,,,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,8577
227,1.0,6690000.0,57.3,10.0,30.0,5.0,2.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,5540
228,3.0,6697260.0,52.2,11.7,26.9,5.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,5751
229,3.0,6746404.0,57.11,25.4,14.4,1.0,1.0,,2.8,1.0,0.0,0.0,1.0,,,,1.0,1473
230,3.0,6732112.0,51.6,5.9,34.4,12.0,2.0,,2.89,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,5540
231,3.0,6722026.0,44.4,19.7,13.9,5.0,1.0,,2.89,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,1602
232,2.0,6699000.0,45.0,15.0,14.0,1.0,2.0,,,1.0,0.0,,,,,1.0,1.0,4454
233,,6700000.0,42.0,10.2,17.9,10.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3197
234,0.0,6700000.0,51.3,9.0,34.0,1.0,2.0,2.0,2.9,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1519
235,3.0,6756631.0,49.0,20.3,14.5,14.0,1.0,,2.89,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,654
236,3.0,6829284.0,50.16,6.2,28.5,4.0,2.0,,2.8,1.0,0.0,,,1.0,1.0,,1.0,3796
237,0.0,6808560.0,69.36,,39.5,5.0,3.0,,,0.0,1.0,,,0.0,1.0,,1.0,1828
238,3.0,6880500.0,41.7,,20.1,11.0,1.0,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,5966
239,3.0,6840397.0,54.0,6.0,36.7,8.0,2.0,,2.89,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,5540
240,2.0,6900000.0,53.0,9.2,,5.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4388
241,3.0,6944400.0,54.0,22.6,14.3,1.0,1.0,,2.65,0.0,2.0,1.0,0.0,,,,1.0,4162
242,3.0,6930000.0,52.5,18.8,20.3,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,400
243,3.0,6933332.0,51.32,13.2,25.2,9.0,2.0,,2.8,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,7131
244,1.0,6900000.0,56.0,12.0,34.0,6.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1099
245,3.0,6999600.0,57.0,11.4,30.6,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,0.0,1.0,,1.0,4162
246,3.0,6955050.0,59.7,12.5,31.0,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4076
247,3.0,6995913.0,51.31,13.2,25.3,9.0,2.0,,2.8,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,4954
248,2.0,6950000.0,45.0,18.0,14.0,3.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,8865
249,0.0,6985505.0,45.6,6.9,25.0,14.0,2.0,,,,,,,,,,0.0,6604
250,,35000000.0,123.9,14.0,74.1,4.0,3.0,1.0,,2.0,0.0,1.0,0.0,,,2.0,2.0,5029
251,3.0,7061816.0,58.0,29.8,13.8,9.0,1.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
252,1.0,7000000.0,57.0,9.0,30.0,13.0,2.0,1.0,2.7,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,7988
253,3.0,7004100.0,55.5,19.7,22.7,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5033
254,3.0,7008960.0,59.6,12.5,31.0,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3465
255,3.0,7087680.0,55.2,19.8,22.7,4.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4162
256,3.0,7074700.0,52.6,19.6,19.9,17.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4076
257,,7029488.0,50.79,10.2,28.8,14.0,2.0,,2.8,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,5882
258,3.0,7092066.0,54.29,11.2,30.3,11.0,2.0,,2.8,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,4954
259,3.0,7045500.0,42.7,,17.2,9.0,1.0,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,7646
260,3.0,7141352.0,56.61,11.1,30.0,3.0,2.0,,2.8,1.0,0.0,,,1.0,1.0,,1.0,3796
261,3.0,7122110.0,59.9,13.5,30.4,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4162
262,3.0,7127530.0,42.1,21.3,10.7,7.0,1.0,,2.65,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,8281
263,3.0,7147490.0,64.1,28.0,21.4,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,654
264,3.0,7139520.0,59.2,20.8,23.0,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4162
265,3.0,7123200.0,42.4,,17.2,9.0,1.0,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,7646
266,3.0,7185360.0,36.4,9.8,17.2,9.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,6594
267,3.0,7209909.0,62.0,25.0,21.4,6.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
268,3.0,7207056.0,59.76,11.6,31.4,1.0,2.0,,2.8,1.0,0.0,,,,,,1.0,3796
269,3.0,7201712.0,64.6,17.7,30.8,7.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8057
270,3.0,7152432.0,55.18,11.8,29.7,13.0,2.0,,2.8,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,1473
271,3.0,7249830.0,55.3,10.7,31.8,7.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3465
272,3.0,7240590.0,56.7,19.0,22.8,5.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5751
273,3.0,7250250.0,52.5,18.8,20.4,12.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,9522
274,2.0,7280000.0,52.0,10.1,25.7,15.0,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4669
275,3.0,7257400.0,55.4,,26.7,13.0,2.0,,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,8498
276,3.0,7299538.0,64.1,17.3,28.7,8.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8057
277,3.0,7293413.0,58.38,11.2,31.0,14.0,2.0,,2.8,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,7131
278,3.0,7269760.0,59.2,12.5,31.0,4.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3465
279,3.0,7321208.0,59.3,22.6,22.5,3.0,2.0,,2.89,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,8057
280,3.0,7320320.0,60.2,13.2,30.8,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3221
281,3.0,7322900.0,55.9,11.3,31.5,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7078
282,3.0,7346720.0,59.2,20.8,23.1,6.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5176
283,3.0,7345360.0,63.0,19.7,28.5,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,654
284,0.0,7300000.0,43.6,12.0,19.0,5.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,333
285,,7300000.0,46.9,11.7,18.1,6.0,1.0,,2.6,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3857
286,3.0,7432824.0,59.0,18.4,24.1,2.0,2.0,,3.19,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
287,3.0,7375500.0,44.7,,16.1,11.0,1.0,,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,5785
288,3.0,7392680.0,63.73,21.0,28.4,2.0,2.0,,2.7,0.0,2.0,,,0.0,1.0,,1.0,6703
289,3.0,7382386.0,69.6,22.2,29.9,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8057
290,2.0,7400000.0,37.0,8.5,19.0,6.0,1.0,,2.8,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3777
291,3.0,7387500.0,59.1,20.8,23.1,8.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7411
292,3.0,7402846.0,59.6,20.4,25.2,13.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
293,3.0,7366980.0,59.7,12.8,30.6,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5293
294,3.0,7408500.0,44.9,,19.0,11.0,1.0,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,5966
295,3.0,7390487.0,56.8,9.5,29.9,12.0,2.0,,2.89,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,5540
296,3.0,7433280.0,52.2,11.6,27.1,10.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,4028
297,3.0,7410750.0,61.5,14.0,30.7,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7664
298,3.0,7437699.0,59.2,,30.9,1.0,2.0,,,,,,,1.0,0.0,,1.0,4390
299,,7400000.0,63.7,10.7,30.6,2.0,2.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7941
300,1.0,7450000.0,45.0,12.0,20.0,6.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4596
301,3.0,7487693.0,57.9,18.9,25.9,2.0,2.0,,2.89,1.0,0.0,1.0,0.0,,,,1.0,3721
302,3.0,7542920.0,68.2,21.5,31.2,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4162
303,3.0,7564259.0,56.3,16.3,24.1,3.0,2.0,,3.19,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
304,3.0,7587273.0,58.5,20.0,27.3,2.0,2.0,,2.89,1.0,0.0,1.0,0.0,,,,1.0,3721
305,3.0,7594730.0,61.1,13.8,31.0,9.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4076
306,3.0,7507066.0,60.7,14.2,29.3,14.0,2.0,,2.89,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,5540
307,1.0,7600000.0,55.1,8.5,32.6,8.0,2.0,,2.6,0.0,1.0,,,0.0,1.0,2.0,1.0,761
308,3.0,7620480.0,56.7,19.6,22.1,22.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,8281
309,0.0,7600000.0,64.0,12.0,,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,,,0.0,1.0,2856
310,3.0,7721537.0,60.2,15.9,29.0,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,3721
311,3.0,7735980.0,57.05,5.0,35.5,9.0,3.0,,2.8,1.0,0.0,,,1.0,1.0,,1.0,3796
312,3.0,7734580.0,70.7,21.5,32.5,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,4162
313,3.0,7737192.0,69.0,21.5,30.0,3.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8057
314,3.0,7703495.0,71.8,21.8,33.5,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,8057
315,3.0,7654500.0,56.7,19.6,22.1,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3092
316,1.0,7750000.0,60.6,,,4.0,2.0,,,0.0,1.0,,,1.0,0.0,0.0,1.0,2856
317,1.0,7800000.0,64.0,8.4,32.0,6.0,3.0,,2.65,0.0,1.0,,,0.0,1.0,1.0,1.0,3535
318,3.0,7820700.0,59.7,20.8,23.1,5.0,2.0,,2.65,0.0,2.0,0.0,1.0,1.0,0.0,,1.0,5176
319,3.0,7825600.0,53.6,,25.9,18.0,2.0,,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,8498
320,3.0,7767324.0,59.5,19.9,28.2,2.0,2.0,,2.89,1.0,0.0,1.0,0.0,,,,1.0,8939
321,,7875000.0,69.36,,39.8,13.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,1828
322,3.0,7883070.0,66.3,11.6,27.7,24.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,8281
323,3.0,7896000.0,56.0,,42.3,10.0,2.0,,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,8498
324,3.0,7876160.0,60.4,22.0,23.1,11.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7664
325,3.0,7852680.0,59.4,13.0,30.9,9.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5293
326,3.0,7975290.0,77.43,18.8,20.4,2.0,3.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,6703
327,3.0,7983990.0,66.7,19.5,25.5,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3465
328,3.0,7975000.0,72.5,12.6,41.9,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,400
329,3.0,7921207.0,75.4,19.1,33.2,2.0,2.0,,2.89,2.0,1.0,1.0,0.0,,,,1.0,8057
330,3.0,7956000.0,60.0,20.9,23.4,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3092
331,3.0,7910670.0,57.7,21.1,21.0,7.0,2.0,,2.65,0.0,2.0,0.0,1.0,1.0,0.0,,1.0,8281
332,3.0,7924945.0,51.5,,,8.0,2.0,,,,,,,1.0,0.0,,1.0,4560
333,3.0,8022300.0,60.5,22.0,23.1,17.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7078
334,3.0,8037000.0,68.4,11.3,28.0,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5751
335,3.0,8019000.0,59.4,22.3,23.6,1.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,6839
336,1.0,8125000.0,67.7,,,9.0,3.0,,,2.0,0.0,1.0,0.0,0.0,1.0,,1.0,8601
337,,8120111.0,64.0,16.2,31.0,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,1602
338,2.0,8140000.0,81.4,10.4,50.0,2.0,3.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,3669
339,3.0,8239870.0,74.3,12.6,41.9,5.0,3.0,,2.65,0.0,2.0,1.0,1.0,1.0,0.0,,1.0,4162
340,3.0,8204560.0,68.6,21.6,31.5,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5033
341,1.0,8200000.0,70.0,15.8,30.0,5.0,2.0,1.0,2.75,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5001
342,3.0,8178000.0,72.5,12.6,41.9,10.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,9522
343,3.0,8169600.0,69.0,17.4,35.8,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,4162
344,3.0,8194419.0,66.1,21.5,28.9,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,8939
345,3.0,8244914.0,68.5,16.2,36.4,13.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
346,3.0,8299900.0,71.0,22.1,32.7,3.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5033
347,3.0,8262160.0,74.3,12.6,41.9,5.0,3.0,,2.65,0.0,2.0,1.0,1.0,1.0,0.0,,1.0,9522
348,3.0,8265540.0,69.4,17.8,35.6,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,4076
349,3.0,8287900.0,67.0,19.5,25.5,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7078
350,3.0,8295550.0,66.1,19.9,31.6,4.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3465
351,3.0,8308000.0,67.0,19.5,25.5,1.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3221
352,3.0,8319920.0,66.4,20.3,31.4,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7078
353,3.0,8378000.0,71.0,23.0,31.2,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7664
354,3.0,8300180.0,70.7,22.7,31.2,4.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,3465
355,3.0,8340453.0,70.8,25.9,31.9,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,8057
356,3.0,8358585.0,63.9,,33.7,2.0,2.0,,,,,,,1.0,0.0,,1.0,4390
357,3.0,8429526.0,67.3,21.4,30.7,2.0,2.0,,3.19,1.0,1.0,1.0,0.0,,,,1.0,654
358,3.0,8486840.0,66.2,20.3,31.4,4.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,7664
359,3.0,8486287.0,54.07,6.1,23.1,12.0,2.0,,2.8,1.0,0.0,,,1.0,1.0,,1.0,3796
360,3.0,8462644.0,66.2,21.5,28.9,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,3721
361,3.0,8514880.0,65.6,18.6,30.3,2.0,2.0,,2.65,2.0,0.0,0.0,1.0,,,,1.0,5751
362,3.0,8536200.0,69.4,17.8,35.6,3.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,3465
363,3.0,8501758.0,66.1,21.5,28.9,2.0,2.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,1602
364,3.0,8549143.0,63.1,,32.3,5.0,2.0,,,,,,,1.0,0.0,,1.0,4390
365,3.0,8588880.0,60.4,22.8,23.7,16.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,5751
366,3.0,8620416.0,66.2,17.7,31.8,2.0,2.0,,2.89,1.0,0.0,1.0,0.0,,,,1.0,8057
367,1.0,8700000.0,57.6,11.2,37.2,2.0,2.0,1.0,,1.0,0.0,1.0,0.0,,,2.0,2.0,5980
368,3.0,8683420.0,70.5,21.2,29.8,2.0,2.0,,3.19,1.0,1.0,1.0,0.0,,,,1.0,654
369,3.0,8666000.0,61.9,,35.8,8.0,2.0,,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,8498
370,3.0,8798214.0,80.2,33.9,27.3,6.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
371,3.0,8758280.0,69.4,17.8,35.6,4.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,5293
372,3.0,8758280.0,69.4,17.9,35.6,7.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,7664
373,3.0,8871277.0,87.4,26.5,39.7,2.0,3.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
374,3.0,8823780.0,84.6,14.1,43.3,1.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,4162
375,3.0,8875440.0,75.6,8.2,52.3,3.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,5033
376,1.0,8800000.0,68.8,19.1,31.0,4.0,2.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7628
377,3.0,8897520.0,78.6,22.5,40.8,10.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,9522
378,0.0,8800000.0,66.2,12.3,35.2,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5966
379,3.0,8940443.0,82.8,25.8,34.1,5.0,2.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,654
380,3.0,8970660.0,77.4,17.5,42.0,6.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,5033
381,1.0,8950000.0,87.1,20.0,44.0,4.0,2.0,1.0,,0.0,1.0,,,0.0,2.0,1.0,1.0,1371
382,3.0,9009490.0,79.1,22.9,40.9,19.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,8281
383,1.0,9000000.0,52.1,9.2,26.8,3.0,2.0,1.0,2.9,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,4692
384,3.0,9053979.0,72.5,22.3,33.7,2.0,2.0,,3.19,1.0,1.0,1.0,0.0,,,,1.0,654
385,1.0,9000000.0,81.1,14.6,45.0,7.0,3.0,,,0.0,1.0,,,1.0,0.0,0.0,1.0,7496
386,3.0,9001468.0,75.6,19.4,33.4,2.0,2.0,,2.89,2.0,1.0,1.0,0.0,,,,1.0,8057
387,3.0,9102520.0,81.2,17.1,45.0,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,5033
388,3.0,9149520.0,80.4,17.5,41.5,1.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,7664
389,3.0,9133623.0,74.1,13.0,43.4,11.0,3.0,,2.89,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,5540
390,3.0,9172280.0,80.6,17.5,41.5,1.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,7078
391,3.0,9101640.0,87.6,19.9,45.3,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,4162
392,3.0,9149014.0,85.9,30.8,34.5,3.0,2.0,,2.89,2.0,0.0,1.0,0.0,0.0,1.0,,1.0,654
393,3.0,9111680.0,73.6,13.0,42.0,7.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,3092
394,3.0,9123751.0,72.3,22.3,33.5,2.0,2.0,,3.19,1.0,1.0,1.0,0.0,,,,1.0,654
395,,9100000.0,42.9,14.0,17.0,21.0,1.0,,2.65,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,9468
396,3.0,9204060.0,78.6,22.9,40.9,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,400
397,3.0,9219510.0,80.1,17.5,41.5,1.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,3465
398,1.0,9300000.0,58.4,9.6,30.2,7.0,2.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8588
399,3.0,9322920.0,84.6,14.6,43.4,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,3465
400,3.0,9406920.0,84.9,14.3,43.8,5.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,5033
401,3.0,9440460.0,87.9,19.9,45.5,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,3465
402,3.0,9432278.0,74.59,10.1,44.2,13.0,3.0,,2.8,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,7131
403,3.0,9409005.0,91.6,19.2,48.1,3.0,3.0,,2.89,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,8057
404,3.0,9418680.0,68.4,12.4,39.4,16.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,5751
405,,35490000.0,80.1,,,69.0,2.0,,3.5,0.0,2.0,,,,,,1.0,5745
406,3.0,9503242.0,71.4,13.0,40.7,9.0,3.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8939
407,3.0,9509289.0,78.1,17.4,40.4,2.0,3.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,8939
408,2.0,9500000.0,63.5,12.0,29.0,8.0,2.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8631
409,3.0,9546516.0,78.2,14.0,42.6,3.0,3.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,3721
410,3.0,9641040.0,94.52,6.2,61.3,15.0,4.0,,2.7,0.0,2.0,,,0.0,1.0,,1.0,6703
411,2.0,9600000.0,44.0,14.0,16.0,3.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,8790
412,3.0,9678646.0,79.0,13.0,48.3,6.0,3.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8939
413,3.0,9651960.0,72.9,13.0,42.0,1.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,4028
414,3.0,9836487.0,80.7,16.0,42.9,4.0,3.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,3721
415,1.0,9850000.0,81.0,11.0,44.0,11.0,3.0,,,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2086
416,3.0,9934030.0,94.7,22.5,42.5,5.0,3.0,,2.65,2.0,0.0,1.0,1.0,,,,1.0,5751
417,3.0,9920740.0,80.2,17.5,41.5,11.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,7078
418,3.0,9928860.0,76.2,9.0,52.1,8.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,7078
419,3.0,9920703.0,88.2,30.3,34.1,11.0,2.0,,2.89,2.0,0.0,1.0,0.0,0.0,1.0,,1.0,654
420,3.0,9928760.0,80.2,17.5,41.5,12.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,5293
421,3.0,9957850.0,80.5,17.1,47.4,1.0,3.0,,2.65,0.0,2.0,1.0,1.0,1.0,0.0,,1.0,6839
422,0.0,9990000.0,78.2,22.1,37.2,2.0,2.0,1.0,2.8,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7250
423,2.0,10000000.0,52.2,11.8,26.2,12.0,2.0,1.0,2.65,0.0,2.0,0.0,1.0,,,1.0,1.0,4162
424,2.0,10100000.0,59.4,12.9,30.5,17.0,2.0,1.0,2.75,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,4596
425,,10100000.0,78.6,11.0,45.3,10.0,3.0,,,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2969
426,3.0,10221508.0,96.6,13.3,49.2,2.0,3.0,,2.89,1.0,1.0,1.0,0.0,,,,1.0,8939
427,3.0,10173516.0,81.9,17.8,42.8,10.0,3.0,,2.89,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,8057
428,2.0,10189999.0,101.9,12.6,65.9,4.0,3.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,3669
429,3.0,10186041.0,86.3,23.4,42.2,2.0,3.0,,2.89,2.0,0.0,1.0,0.0,,,,1.0,8057
430,3.0,10263760.0,92.3,22.1,45.1,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,3221
431,3.0,10266250.0,95.5,22.1,42.7,2.0,3.0,,2.65,2.0,0.0,1.0,1.0,,,,1.0,4028
