id,new,latitude,longitude,district,street,address,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating
3281,0.0,55.812985,37.638773,2.0,проспект Мира,122,1958.0,0.0,10.0,0.0,1.0,0.0,,1.0,0.0
9393,0.0,55.873096999999994,37.661626,2.0,Олонецкий проезд,4,1980.0,3.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
7479,1.0,55.821689,37.592258,2.0,Огородный проезд,20к3,2020.0,2.0,23.0,0.0,1.0,1.0,0.0,0.0,
1969,0.0,55.868798999999996,37.637192,2.0,Заповедная улица,16к3,2009.0,2.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0
4264,,55.663004,37.475881,7.0,улица Академика Анохина,5К3,2002.0,,17.0,,,,,,
156,0.0,55.877829000000006,37.57519,2.0,проезд Черского,27,1977.0,4.0,14.0,1.0,0.0,0.0,,,0.0
449,0.0,55.867389,37.604906,2.0,Северный бульвар,7,1977.0,2.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
3659,0.0,55.82611899999999,37.58676,2.0,улица Милашенкова,12Д,1981.0,4.0,12.0,0.0,1.0,0.0,,,0.0
2784,0.0,55.866273,37.708338,2.0,Ярославское шоссе,114К2,1980.0,2.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
2014,0.0,55.812594999999995,37.78182,3.0,Амурская улица,40,1965.0,0.0,5.0,1.0,0.0,0.0,,,0.0
6772,,55.738363,37.857898999999996,3.0,Новокосинская улица,14К7,2004.0,,22.0,,,,,,
4791,1.0,55.804025,37.5971,2.0,Складочная улица,6к1,2021.0,2.0,14.0,0.0,1.0,1.0,1.0,,
8502,0.0,55.86552,37.624651,2.0,Юрловский проезд,7,1974.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
5600,1.0,55.875006000000006,37.604017,2.0,улица Римского-Корсакова,11к6,2019.0,3.0,13.0,1.0,1.0,1.0,,,
5445,0.0,55.756417000000006,37.802769,3.0,Федеративный проспект,8К1,1980.0,,12.0,0.0,1.0,1.0,,0.0,
8411,0.0,55.882408999999996,37.647422999999996,2.0,проезд Шокальского,31К3,1967.0,4.0,12.0,1.0,1.0,1.0,1.0,,0.0
9320,0.0,55.878919999999994,37.644666,2.0,проезд Шокальского,19,1966.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
2606,0.0,55.731774,37.848134,3.0,Суздальская улица,2/3,1998.0,2.0,7.0,0.0,1.0,1.0,,1.0,0.0
8550,0.0,55.791444999999996,37.695771,3.0,улица Матросская Тишина,23/7к1,1928.0,0.0,5.0,0.0,1.0,0.0,,0.0,0.0
2028,0.0,55.805837,37.728901,3.0,Открытое шоссе,2К7,1959.0,0.0,5.0,1.0,0.0,0.0,,,0.0
4818,0.0,55.871981000000005,37.673834,2.0,улица Летчика Бабушкина,33К3,1975.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
4896,0.0,55.798246999999996,37.614626,2.0,Шереметьевская улица,17К2,1962.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0
7932,0.0,55.66860500000001,37.452489,7.0,Никулинская улица,23К1,1993.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
8748,0.0,55.74791,37.551232,7.0,набережная Тараса Шевченко,15,1966.0,0.0,13.0,0.0,1.0,0.0,,1.0,0.0
9245,0.0,55.758387,37.708976,4.0,мкр. 4-й,к456,,3.0,7.0,0.0,1.0,1.0,,1.0,0.0
218,1.0,55.801101,37.599462,2.0,Шереметьевский ЖК,к13,2021.0,2.0,14.0,0.0,1.0,1.0,1.0,,
7053,,55.819458999999995,37.705284000000006,3.0,Погонный проезд,5К2,,,12.0,,,,,,
7769,0.0,55.523182999999996,37.499794,11.0,Язово СНТ,283,2016.0,,3.0,1.0,0.0,0.0,1.0,,
9312,0.0,55.867889,37.47077,1.0,мкр. 1-й,к125,2009.0,2.0,14.0,0.0,1.0,0.0,,1.0,0.0
8071,0.0,55.869358999999996,37.671876,2.0,улица Менжинского,24к2,1962.0,0.0,5.0,1.0,0.0,0.0,,,0.0
3056,0.0,55.85533,37.616854,2.0,Отрадная улица,15,1978.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
8183,,55.844814,37.423590000000004,8.0,Туристская улица,1,,,8.0,,,,,,
1740,0.0,55.860119999999995,37.610458,2.0,проезд Якушкина,5,1978.0,3.0,9.0,1.0,1.0,0.0,,1.0,
6249,0.0,55.879430000000006,37.713468,2.0,улица Егора Абакумова,11,1957.0,0.0,4.0,1.0,0.0,0.0,,0.0,0.0
5028,,55.844379,37.427965,8.0,улица Фабрициуса,48,,,5.0,,,,,,
1979,,55.808624,37.401114,8.0,улица Маршала Катукова,10К2,,,9.0,,,,,,
7212,,55.84078,37.464104,8.0,Лодочная улица,35С1,,,5.0,,,,,,
415,0.0,55.794426,37.566225,1.0,улица Мишина,14,2019.0,,7.0,0.0,1.0,1.0,,,
905,1.0,55.847649,37.631469,2.0,проезд Серебрякова,2Ак6,2019.0,,22.0,0.0,1.0,1.0,0.0,,
209,,55.74827,37.810045,3.0,улица Алексея Дикого,5К1,,,12.0,,,,,,
819,0.0,55.754203000000004,37.833231,3.0,улица Молостовых,15К1,1970.0,3.0,9.0,0.0,1.0,0.0,,,0.0
6786,,55.839724,37.379833000000005,8.0,Новотушинский проезд,10К1,,,17.0,,,,,,
7594,0.0,55.783590000000004,37.727894,3.0,Зверинецкая улица,12,1962.0,0.0,5.0,1.0,0.0,0.0,,,0.0
8151,0.0,55.709125,37.783572,4.0,улица Федора Полетаева,15К1,1972.0,0.0,9.0,0.0,1.0,0.0,,,0.0
7440,0.0,55.856492,37.406307,8.0,улица Вилиса Лациса,42,2000.0,3.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0
4913,0.0,55.902767000000004,37.388789,8.0,Новокуркинское шоссе,43,2003.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0
4827,0.0,55.799673999999996,37.620186,2.0,улица 2-я Марьиной рощи,22,1977.0,4.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
1880,0.0,55.823479000000006,37.655077,2.0,улица Бориса Галушкина,14К1,1977.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
4037,0.0,55.883095999999995,37.705544,2.0,Челюскинская улица,11,2008.0,2.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0
445,0.0,55.790863,37.603514000000004,2.0,Новосущевская улица,15,2007.0,2.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0
8872,0.0,55.82402,37.628397,2.0,1-я Останкинская улица,37/39,1957.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
8965,0.0,55.67414300000001,37.72378,4.0,Шоссейная улица,51,1970.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
8156,,55.800089,37.404196,8.0,Таллинская улица,19К1,,,12.0,,,,,,
4960,0.0,55.215559,37.068226,10.0,улица Березки,8к3,2017.0,,4.0,,,,,,
2179,,55.313506000000004,37.175961,10.0,Центральный мкр,9,1972.0,,5.0,,,,,,
4222,0.0,55.704407999999994,37.919002,4.0,Рождественская улица,21к1,2012.0,,19.0,0.0,1.0,1.0,,,0.0
3765,0.0,55.820379,37.665021,2.0,улица Бориса Галушкина,26,1960.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0
4290,0.0,55.814502000000005,37.597809000000005,2.0,улица Руставели,17,1956.0,4.0,5.0,1.0,0.0,0.0,,,0.0
2279,0.0,55.938375,37.525244,2.0,улица Мичурина,3Ак1,,,5.0,,,,,,
4258,0.0,55.753406999999996,37.501573,7.0,Заводская улица,14,1965.0,0.0,5.0,1.0,0.0,0.0,,,0.0
1066,0.0,55.599835,37.366125,11.0,улица Лаптева,6к1,2017.0,3.0,17.0,1.0,0.0,0.0,,1.0,0.0
498,0.0,55.829834999999996,37.357923,8.0,улица Рословка,6К2,2011.0,2.0,32.0,0.0,1.0,1.0,0.0,1.0,0.0
5862,0.0,55.839724,37.414706,8.0,проезд Донелайтиса,12К1,1975.0,3.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
8196,0.0,55.828516,37.428603,8.0,проезд Стратонавтов,10С1,1973.0,4.0,14.0,0.0,1.0,1.0,,,
7234,0.0,55.785989,37.607278,2.0,улица Образцова,3,2000.0,2.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0
5234,0.0,55.888427,37.649418,2.0,Широкая улица,1К1,1968.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
4750,0.0,55.787836999999996,37.603101,2.0,Новосущевская улица,9,1983.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
598,0.0,55.70845500000001,37.925838,4.0,улица Сочинская,3к1,2014.0,4.0,17.0,0.0,1.0,1.0,,1.0,0.0
3802,0.0,55.820941000000005,37.578163,2.0,улица Яблочкова,23К2,1986.0,4.0,16.0,0.0,1.0,0.0,,1.0,0.0
9284,0.0,55.717452,37.749463,4.0,Саратовская улица,24,2008.0,3.0,23.0,0.0,1.0,1.0,,1.0,0.0
5838,0.0,55.860842000000005,37.667231,2.0,Радужная улица,14К2,1960.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
5110,0.0,55.881772999999995,37.644549,2.0,проезд Шокальского,29к5,2008.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
5163,0.0,55.895439,37.59745,2.0,Мурановская улица,17Б,1974.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
1296,0.0,55.465453000000004,36.939479,10.0,д. Яковлевское,21,,,5.0,0.0,1.0,0.0,,,
4027,0.0,55.73704,37.70647,4.0,Смирновская улица,4А,1962.0,3.0,5.0,1.0,0.0,0.0,,,0.0
2807,0.0,55.641442000000005,37.544674,6.0,мкр. 6-й,к612,1979.0,3.0,12.0,0.0,1.0,1.0,,,0.0
8927,0.0,55.884903,37.538897999999996,1.0,мкр. 18-й,к1804Б,2001.0,2.0,25.0,0.0,1.0,0.0,,1.0,0.0
8167,0.0,55.593054,37.460313,11.0,бульвар Веласкеса,7к1,,,12.0,0.0,1.0,1.0,,,
7193,0.0,55.578284,37.482663,11.0,Новая Звезда ЖК,к6,2019.0,,24.0,0.0,1.0,1.0,0.0,1.0,
8865,0.0,55.54073,37.489967,11.0,улица Александры Монаховой,98к2,2017.0,0.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0
938,0.0,55.770664000000004,37.472791,8.0,улица Народного Ополчения,5К2,2011.0,2.0,32.0,0.0,1.0,1.0,0.0,,0.0
2333,0.0,55.819621,37.464365,8.0,Сосновая аллея,6,1962.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
2200,0.0,55.819959999999995,37.58146,2.0,улица Яблочкова,16,2008.0,4.0,23.0,0.0,1.0,1.0,,1.0,0.0
6738,0.0,55.866172,37.614419,2.0,улица Пестеля,8,1975.0,3.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0
2983,0.0,55.870077,37.712317999999996,2.0,Ярославское шоссе,122К1,2004.0,2.0,25.0,0.0,1.0,0.0,,1.0,0.0
5588,0.0,55.568059,37.491494,11.0,улица Липовый Парк,7к1,2015.0,2.0,12.0,0.0,1.0,1.0,,1.0,0.0
5684,0.0,55.795793,37.615389,2.0,Шереметьевская улица,9К1,1959.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
7024,0.0,55.862338,37.608940000000004,2.0,улица Декабристов,20К2,1990.0,3.0,14.0,0.0,1.0,0.0,,1.0,0.0
3966,0.0,55.580135999999996,37.157437,11.0,улица Черничная,59к1,,,3.0,1.0,0.0,0.0,,,
2972,1.0,55.840154000000005,37.582529,2.0,Ботаническая улица,33Вс1,2018.0,2.0,14.0,0.0,1.0,1.0,0.0,,
8474,0.0,55.86653100000001,37.619306,2.0,Северный бульвар,12В,1976.0,3.0,9.0,1.0,1.0,0.0,,1.0,0.0
3227,0.0,55.65205,37.613521,5.0,Артековская улица,1,2004.0,3.0,17.0,0.0,1.0,1.0,,,0.0
5203,0.0,55.596752,37.586958,5.0,Чертановская улица,66К1,1983.0,4.0,9.0,0.0,1.0,1.0,,,0.0
5690,0.0,55.603313,37.622037,5.0,Дорожная улица,20К1,1977.0,3.0,16.0,0.0,1.0,1.0,,1.0,0.0
5843,0.0,55.325779000000004,37.163726000000004,10.0,с. Вороново,1,1976.0,3.0,5.0,1.0,0.0,0.0,,,
7145,0.0,55.432301,37.365631,10.0,пос. Дома отдыха Пахра,5,1970.0,,5.0,1.0,0.0,0.0,,,0.0
2369,,55.632454,37.607592,5.0,Сумской проезд,5К2,,,9.0,,,,,,
4239,0.0,55.884353000000004,37.709802,2.0,Челюскинская улица,16,1970.0,4.0,14.0,0.0,1.0,0.0,1.0,,0.0
6622,0.0,55.879142,37.685503000000004,2.0,Магаданская улица,10,1964.0,0.0,5.0,1.0,0.0,0.0,,,0.0
2968,0.0,55.933544,37.554807000000004,2.0,9-я Северная линия,25к2,2007.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
5558,0.0,55.878738,37.572935,2.0,Путевой проезд,40К2,1967.0,3.0,5.0,1.0,0.0,0.0,,,0.0
6239,0.0,55.88756899999999,37.647163,2.0,Широкая улица,2к1,1966.0,3.0,9.0,1.0,1.0,1.0,,1.0,0.0
7098,0.0,55.886352,37.665956,2.0,Широкая улица,18,1968.0,3.0,9.0,1.0,1.0,0.0,,,0.0
4341,0.0,55.850626,37.657790000000006,2.0,улица Амундсена,3К1,1955.0,0.0,4.0,1.0,0.0,0.0,,,0.0
6214,0.0,55.86304499999999,37.617581,2.0,улица Пестеля,4В,1975.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
613,0.0,55.896034,37.579089,2.0,Новгородская улица,11,1979.0,3.0,16.0,0.0,1.0,1.0,,,0.0
4281,0.0,55.872859999999996,37.601439,2.0,улица Римского-Корсакова,12,1986.0,0.0,12.0,0.0,1.0,1.0,,1.0,0.0
9565,0.0,55.859590000000004,37.663503000000006,2.0,улица Радужная,15,,4.0,4.0,1.0,0.0,0.0,,,0.0
4208,,55.651364,37.610619,5.0,Ялтинская улица,2,2003.0,,17.0,,,,,,
5994,0.0,55.659169999999996,37.361957000000004,7.0,улица Парковая,11,2016.0,2.0,4.0,1.0,0.0,0.0,1.0,,0.0
6118,0.0,55.490417,37.307078999999995,10.0,улица Текстильщиков,3к3,,,17.0,0.0,1.0,1.0,1.0,1.0,
7942,0.0,55.745549,37.511832,7.0,Багратионовский проезд,1С1,1958.0,0.0,6.0,0.0,1.0,0.0,,1.0,0.0
6709,0.0,55.609767000000005,37.706056,5.0,Ореховый бульвар,7К1,1974.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
4039,0.0,55.701699,37.662488,5.0,улица Трофимова,4к2,1962.0,,8.0,0.0,1.0,0.0,,1.0,
5486,0.0,55.655868999999996,37.427381,11.0,улица Татьянин Парк,16к1,2015.0,2.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0
3534,0.0,55.486045,37.297754,10.0,улица Полковника Милиции Курочкина,17,2005.0,3.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
7653,0.0,55.431084999999996,36.86871,10.0,Киевский рп,18,1986.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
6490,,55.855588,37.423384000000006,8.0,Туристская улица,18,,,9.0,,,,,,
3998,0.0,55.659032999999994,37.36007,7.0,улица Парковая,6,1982.0,2.0,5.0,1.0,0.0,0.0,,,0.0
7385,0.0,55.611836,37.201715,7.0,улица Ленина,14,,,5.0,1.0,0.0,0.0,,1.0,
572,0.0,55.840851,37.605436,2.0,В мкр,38,1990.0,2.0,16.0,0.0,1.0,1.0,,,0.0
2583,0.0,55.418890000000005,37.407681,10.0,пос. Щапово,54,2010.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
8818,0.0,55.412114,37.186606,10.0,пос. Шишкин Лес,14,1965.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
1426,0.0,55.615965,37.546543,6.0,Соловьиный проезд,2,1978.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
8205,0.0,55.689877,37.554178,6.0,улица Вавилова,54к4,2013.0,2.0,8.0,0.0,1.0,1.0,,,0.0
9511,0.0,55.680533999999994,37.580732,6.0,Новочеремушкинская улица,23к4,2004.0,3.0,16.0,1.0,1.0,0.0,,1.0,0.0
5967,0.0,55.84575400000001,37.355633000000005,8.0,Дубравная улица,36,2011.0,2.0,32.0,0.0,1.0,1.0,0.0,,0.0
1838,0.0,55.806611,37.466557,8.0,улица Маршала Василевского,13К1,1936.0,,5.0,0.0,1.0,0.0,1.0,1.0,0.0
7487,0.0,55.791177000000005,37.520410999999996,1.0,проезд Березовой Рощи,12,2008.0,2.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0
2691,0.0,55.491804,37.308651,10.0,площадь Фабричная,5,1969.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0
2399,0.0,55.43512,37.327147,10.0,улица Джонатана Свифта,2,2015.0,0.0,3.0,1.0,0.0,0.0,,,2.0
4046,0.0,55.852157,37.387119,8.0,улица Центральная,2,1966.0,2.0,5.0,1.0,0.0,0.0,,,0.0
155,0.0,55.853511,37.384710999999996,8.0,улица Центральная,30,2011.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0
2256,0.0,55.853511,37.384710999999996,8.0,улица Центральная,31,2012.0,2.0,3.0,1.0,0.0,0.0,,1.0,0.0
7730,0.0,55.697782,37.747046999999995,4.0,улица Текстильщиков,6,1996.0,2.0,10.0,0.0,1.0,0.0,,1.0,0.0
4696,0.0,55.679702,37.556667,6.0,Нахимовский проспект,67К2,2011.0,3.0,17.0,0.0,1.0,0.0,,1.0,0.0
4900,0.0,55.494787,37.325692,10.0,улица 2-я Изумрудная,9,2013.0,4.0,3.0,1.0,0.0,0.0,,,3.0
8956,0.0,55.21143000000001,37.071199,10.0,пос. Рогово,20,,,5.0,1.0,0.0,0.0,,0.0,
1151,0.0,55.674006000000006,37.562667,6.0,Профсоюзная улица,25К1,2009.0,2.0,25.0,0.0,1.0,1.0,,1.0,1.0
8191,0.0,55.41948299999999,37.412191,10.0,пос. Щапово,57,2012.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0
5286,0.0,55.774983,37.470554,8.0,проспект Маршала Жукова,39Ак2,2018.0,2.0,21.0,0.0,1.0,1.0,1.0,,
5547,0.0,55.317772999999995,37.160024,10.0,пос. Дома отдыха Вороново,4,1974.0,3.0,5.0,1.0,0.0,0.0,,,0.0
8646,0.0,55.873824,37.510619,1.0,улица Новая,4,1965.0,3.0,5.0,1.0,0.0,0.0,,,0.0
102,0.0,55.493997,36.917794,10.0,улица Десятинная,3,2017.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0
19,0.0,55.493864,36.917147,10.0,улица Борисоглебская Слобода,2,2017.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0
6303,0.0,55.751351,37.514302,7.0,улица Заречная,36к1,2013.0,0.0,3.0,1.0,0.0,0.0,,,
5366,0.0,55.574151,37.577957,6.0,Ратная улица,10К1,1992.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
4918,0.0,55.541387,37.536544,6.0,Южнобутовская улица,36,2001.0,3.0,5.0,0.0,1.0,0.0,,,0.0
9589,0.0,55.59265799999999,37.45919,11.0,бульвар Веласкеса,5к1,2018.0,2.0,15.0,1.0,1.0,1.0,,1.0,0.0
5513,0.0,55.541825,37.519279,6.0,улица Адмирала Лазарева,45,2003.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
4693,1.0,55.69624,37.488034999999996,7.0,Мичуринский проспект,56,2020.0,2.0,51.0,1.0,1.0,0.0,0.0,,
1485,0.0,55.694449,37.470581,7.0,улица Лобачевского,118к2,2017.0,2.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0
3139,1.0,55.770775,37.376626,7.0,Рублевское шоссе,70к6,2017.0,2.0,24.0,0.0,1.0,1.0,0.0,1.0,1.0
748,0.0,55.602642,37.523824,6.0,Вильнюсская улица,7К2,1977.0,2.0,16.0,0.0,1.0,1.0,,,0.0
2640,1.0,55.734384999999996,37.525341999999995,7.0,Поклонная улица,вл9,2022.0,2.0,32.0,0.0,1.0,0.0,1.0,,
4276,0.0,55.76249,37.516215,8.0,Сердце Столицы ЖК,к6,2011.0,2.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0
4725,0.0,55.85771999999999,37.34938,8.0,Пятницкое шоссе,45,1992.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
8481,0.0,55.852986,37.441637,8.0,Химкинский бульвар,16К4,,3.0,5.0,1.0,0.0,0.0,,,
741,0.0,55.337476,37.326231,10.0,База отдыха Витро Вилладж тер.,к4,2010.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,
5413,0.0,55.650439,37.341421000000004,7.0,Лукинская улица,8к1,2013.0,3.0,17.0,0.0,1.0,1.0,,,0.0
8081,0.0,55.720139,37.45593,7.0,улица Артамонова,12К2,1971.0,,9.0,0.0,1.0,0.0,,1.0,
3096,1.0,55.801663,37.348913,7.0,Мякинино Парк ЖК,1с2,2021.0,3.0,25.0,0.0,1.0,1.0,,,
6598,0.0,55.852354000000005,37.349919,8.0,переулок Ангелов,3,1993.0,3.0,17.0,0.0,1.0,0.0,1.0,1.0,0.0
4541,0.0,55.497409,36.912557,10.0,улица Борисоглебская Слобода,8,2018.0,5.0,3.0,1.0,0.0,0.0,1.0,,
7605,1.0,55.697184,37.486499,7.0,Мичуринский проспект,56С3,2020.0,,52.0,1.0,1.0,1.0,0.0,0.0,
4555,0.0,55.716037,37.503997999999996,7.0,Минская улица,2,2017.0,2.0,39.0,1.0,1.0,1.0,0.0,1.0,0.0
4499,0.0,55.734339,37.47518,7.0,Кастанаевская улица,33,1965.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
1335,0.0,55.75471999999999,37.509864,7.0,Береговой проезд,5Ак7,2017.0,2.0,25.0,0.0,1.0,1.0,0.0,0.0,
3200,0.0,55.714876000000004,37.504636,7.0,Мосфильмовская улица,70к1,2006.0,2.0,50.0,1.0,1.0,1.0,,1.0,0.0
7415,0.0,55.741323,37.417733,7.0,Ярцевская улица,32,2012.0,2.0,30.0,0.0,0.0,1.0,0.0,,
5802,,55.740106999999995,37.395644,7.0,улица Академика Павлова,6,1966.0,,5.0,,,,,,
9408,0.0,55.994094,37.216986999999996,9.0,мкр. 3-й,к338Б,1966.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
9693,0.0,55.758387,37.708976,4.0,мкр. 4-й,к435,,,16.0,0.0,1.0,1.0,,0.0,
1860,0.0,55.735525,37.453639,7.0,Малая Филевская улица,40к1,2011.0,2.0,22.0,0.0,1.0,1.0,0.0,1.0,1.0
3833,0.0,55.652659,37.475513,7.0,проспект Вернадского,94к1,2006.0,2.0,31.0,1.0,1.0,1.0,2.0,,3.0
6530,0.0,55.994094,37.216986999999996,9.0,мкр. 3-й,к348,1965.0,3.0,12.0,0.0,1.0,1.0,,1.0,0.0
3138,0.0,55.70409300000001,37.493156,7.0,Мосфильмовская улица,88к2с4,2014.0,2.0,21.0,1.0,1.0,1.0,2.0,1.0,0.0
8799,0.0,55.575168999999995,37.476734,11.0,улица Бачуринская,8к1,2015.0,,17.0,0.0,1.0,0.0,,1.0,0.0
2683,,55.7245,37.409334,7.0,улица Маршала Неделина,16К2,1962.0,,5.0,,,,,,
6540,0.0,55.878091000000005,37.519754999999996,1.0,Ангарская улица,29,1967.0,,5.0,1.0,0.0,0.0,,,0.0
3777,0.0,55.554235999999996,37.465838,11.0,улица Василия Ощепкова,4,2019.0,2.0,8.0,1.0,1.0,1.0,0.0,1.0,
7877,0.0,55.477801,37.541234,11.0,пос. Знамя Октября,26,1987.0,3.0,5.0,1.0,0.0,0.0,,,0.0
9420,1.0,55.476347,37.530202,11.0,Алхимово ЖК,к2,2021.0,2.0,11.0,0.0,1.0,1.0,,,
5001,0.0,55.502538,37.557655,11.0,улица Индустриальная,11,2005.0,,17.0,0.0,1.0,1.0,1.0,,
58,,55.853056,37.348033,8.0,переулок Ангелов,6,,,17.0,,,,,,
1251,,55.797164,37.465074,8.0,улица Максимова,16,,,16.0,,,,,,
2641,,55.79251800000001,37.489275,8.0,улица Маршала Вершинина,4К2,,,9.0,,,,,,
2101,0.0,55.830028000000006,37.519018,1.0,Коптевская улица,18,1960.0,0.0,5.0,1.0,0.0,0.0,,,0.0
1985,0.0,55.727886,37.536356,7.0,Воробьевское шоссе,4С1,2017.0,5.0,16.0,1.0,1.0,0.0,0.0,1.0,
1882,0.0,55.711661,37.498564,7.0,Минская улица,1ГК3,2004.0,2.0,22.0,0.0,1.0,1.0,1.0,0.0,1.0
3372,0.0,55.696534,37.499408,7.0,Мичуринский проспект,29,1996.0,2.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0
6439,0.0,55.515232,37.375602,11.0,улица Футбольная,32,2014.0,4.0,3.0,1.0,0.0,0.0,,,0.0
7652,1.0,55.709525,37.510259999999995,7.0,Ломоносовский проспект,36А,2021.0,,13.0,0.0,1.0,1.0,0.0,,
9196,0.0,55.756786,37.418362,7.0,улица Крылатские Холмы,33к1,2008.0,2.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0
3568,0.0,55.710474,37.470752000000005,7.0,Нежинская улица,8К3,2005.0,0.0,9.0,0.0,1.0,1.0,0.0,,0.0
8090,0.0,55.533241000000004,37.4508,11.0,пос. Подсобного хозяйства Воскресенское,40к1,2016.0,2.0,17.0,1.0,0.0,0.0,,,1.0
4698,0.0,55.618694999999995,37.262145000000004,11.0,улица Омская,20,2016.0,2.0,17.0,0.0,1.0,1.0,,,1.0
7873,0.0,55.566679,37.495923,11.0,бульвар Скандинавский,4к2,,2.0,16.0,0.0,1.0,1.0,,,
5562,0.0,55.637271,37.325961,11.0,улица Корнея Чуковского,5,2016.0,3.0,17.0,1.0,0.0,0.0,,,0.0
